WEL93534916A_06-APG_ITIS_H166_2_106_4,lead_glue,rectangle,178,68,212,100
WEL93625615A_13-APG_ITIS_H53_2_315_1,lead_glue,rectangle,170,57,207,85
WEL93636365A_15-APG_ITIS_H166_2_181_4,lead_glue,rectangle,107,178,149,207
WEL936419D7A_20-APG_ITIS_H53_2_196_3,lead_glue,rectangle,29,46,66,98
WEL93725055A_02-APG_ITIS_H09_2_347_4,lead_glue,rectangle,111,196,151,247
WEL93725755A_07-APG_ITIS_H53_2_302_3,lead_glue,rectangle,174,51,211,85
WEP93006511A_08-APG_ITIS_H09_2_23_2,lead_glue,rectangle,197,35,241,88
WEP93007711A_02-APG_ITIS_H09_1_127_4,lead_glue,rectangle,179,53,220,82
WEP93007711A_02-APG_ITIS_H09_1_128_4,lead_glue,rectangle,186,56,224,84
WEP93007711A_02-APG_ITIS_H09_1_51_4,lead_glue,rectangle,201,57,232,90
WEP93007711A_03-APG_ITIS_H13_1_5_1,lead_glue,rectangle,182,65,218,95
WEP93007711A_03-APG_ITIS_H13_2_36_3,lead_glue,rectangle,187,53,224,85
WEP93007711A_03-APG_ITIS_H13_2_7_2,lead_glue,rectangle,189,48,228,82
WEP93007711A_07-APG_ITIS_H13_1_164_3,lead_glue,rectangle,178,30,210,85
WEP93007711A_07-APG_ITIS_H13_1_207_1,lead_glue,rectangle,178,56,218,85
WEP93007711A_07-APG_ITIS_H13_1_220_4,lead_glue,rectangle,172,45,212,83
WEP93007711A_07-APG_ITIS_H13_1_309_2,lead_glue,rectangle,195,47,230,80
WEP93007711A_07-APG_ITIS_H13_1_325_1,lead_glue,rectangle,191,54,227,82
WEP93007711A_07-APG_ITIS_H13_1_330_1,lead_glue,rectangle,191,31,224,81
WEP93007711A_07-APG_ITIS_H13_2_226_3,lead_glue,rectangle,183,59,214,89
WEP93007711A_07-APG_ITIS_H13_2_231_2,lead_glue,rectangle,180,50,215,79
WEP93007711A_07-APG_ITIS_H13_2_83_1,lead_glue,rectangle,183,53,221,89
WEP93007711A_08-APG_ITIS_H09_1_54_3,lead_glue,rectangle,185,70,222,98
WEP93007711A_08-APG_ITIS_H09_2_39_4,lead_glue,rectangle,188,59,230,93
WEP93007711A_13-APG_ITIS_H09_1_248_2,lead_glue,rectangle,180,57,208,85
WEP93007711A_13-APG_ITIS_H09_2_174_2,lead_glue,rectangle,181,62,218,89
WEP93007711A_13-APG_ITIS_H09_2_17_3,lead_glue,rectangle,189,64,217,96
WEP93007711A_13-APG_ITIS_H09_2_234_4,lead_glue,rectangle,185,67,217,102
WEP93007711A_13-APG_ITIS_H09_2_309_3,lead_glue,rectangle,183,60,216,92
WEP93007711A_14-APG_ITIS_H09_2_10_3,lead_glue,rectangle,200,47,237,81
WEP93007711A_17-APG_ITIS_H09_1_112_3,lead_glue,rectangle,184,65,218,90
WEP93007711A_17-APG_ITIS_H09_1_305_2,lead_glue,rectangle,196,60,221,89
WEP93007711A_17-APG_ITIS_H09_1_321_1,lead_glue,rectangle,42,44,81,77
WEP93007711A_17-APG_ITIS_H09_1_39_4,lead_glue,rectangle,179,59,202,85
WEP93007711A_17-APG_ITIS_H09_1_81_2,lead_glue,rectangle,198,60,223,85
WEP93007711A_17-APG_ITIS_H09_2_113_2,lead_glue,rectangle,46,34,70,53
WEP93007711A_17-APG_ITIS_H09_2_167_3,lead_glue,rectangle,187,49,224,85
WEP93007711A_19-APG_ITIS_H09_1_193_3,lead_glue,rectangle,176,61,207,89
WEP93007711A_19-APG_ITIS_H09_1_225_3,lead_glue,rectangle,48,61,82,89
WEP93007711A_19-APG_ITIS_H09_1_25_1,lead_glue,rectangle,191,68,224,99
WEP93007711A_19-APG_ITIS_H09_1_310_3,lead_glue,rectangle,44,28,77,55
WEP93007711A_19-APG_ITIS_H09_2_303_4,lead_glue,rectangle,185,49,225,81
WEP93007711A_20-APG_ITIS_H13_1_17_1,lead_glue,rectangle,176,39,213,69
WEP93007711A_20-APG_ITIS_H13_1_190_3,lead_glue,rectangle,39,25,81,77
WEP93007711A_20-APG_ITIS_H13_1_241_2,lead_glue,rectangle,46,54,81,81
WEP93007711A_20-APG_ITIS_H13_1_253_4,lead_glue,rectangle,179,46,215,74
WEP93007711A_22-APG_ITIS_H09_1_117_3,lead_glue,rectangle,186,57,222,91
WEP93007711A_22-APG_ITIS_H13_1_210_4,lead_glue,rectangle,180,42,217,74
WEP93007711A_22-APG_ITIS_H13_1_21_1,lead_glue,rectangle,185,54,217,87
WEP93007711A_22-APG_ITIS_H13_1_92_1,lead_glue,rectangle,191,56,221,83
WEP93007711A_22-APG_ITIS_H13_2_23_1,lead_glue,rectangle,66,40,92,71
WEP93007711A_22-APG_ITIS_H13_2_308_4,lead_glue,rectangle,187,61,208,89
WEP93007711A_22-APG_ITIS_H13_2_364_2,lead_glue,rectangle,187,45,220,77
WEP93007711A_22-APG_ITIS_H13_2_71_2,lead_glue,rectangle,197,43,233,74
WEP93007711A_23-APG_ITIS_H09_1_300_4,lead_glue,rectangle,180,68,202,94
WEP93007711A_23-APG_ITIS_H09_2_128_4,lead_glue,rectangle,180,55,210,84
WEP93007711A_23-APG_ITIS_H09_2_330_3,lead_glue,rectangle,187,62,218,92
WEP93007711A_24-APG_ITIS_H09_1_249_1,lead_glue,rectangle,176,47,214,79
WEP93007711A_26-APG_ITIS_H13_1_146_2,lead_glue,rectangle,185,45,216,74
WEP93007711A_26-APG_ITIS_H13_1_183_2,lead_glue,rectangle,200,45,232,77
WEP93007711A_26-APG_ITIS_H13_1_57_1,lead_glue,rectangle,181,50,207,80
WEP93007711A_26-APG_ITIS_H13_2_183_4,lead_glue,rectangle,180,45,211,76
WEP93007711A_26-APG_ITIS_H13_2_226_1,lead_glue,rectangle,213,54,246,78
WEP93007711A_26-APG_ITIS_H13_2_267_3,lead_glue,rectangle,199,21,227,59
WEP93007711A_26-APG_ITIS_H13_2_368_1,lead_glue,rectangle,204,21,238,57
WEP93007711A_26-APG_ITIS_H13_2_371_4,lead_glue,rectangle,44,53,66,82
WEP93008311A_01-APG_ITIS_H44_2_248_3,lead_glue,rectangle,176,72,210,103
WEP93008311A_02-APG_ITIS_H44_1_286_1,lead_glue,rectangle,176,63,215,95
WEP93008311A_03-APG_ITIS_H44_1_26_4,lead_glue,rectangle,177,62,204,95
WEP93008311A_03-APG_ITIS_H44_2_185_1,lead_glue,rectangle,178,64,209,96
WEP93008311A_06-APG_ITIS_H44_1_9_1,lead_glue,rectangle,182,65,207,100
WEP93008311A_07-APG_ITIS_H44_1_212_1,lead_glue,rectangle,179,51,206,82
WEP93008311A_07-APG_ITIS_H44_2_155_3,lead_glue,rectangle,174,52,202,82
WEP93009411A_01-APG_ITIS_H44_1_159_3,lead_glue,rectangle,39,42,73,68
WEP93042494A_01-APG_ITIS_H111_2_316_4,lead_glue,rectangle,43,48,71,78
WEP93042494A_02-APG_ITIS_H51_1_58_1,lead_glue,rectangle,51,57,79,84
WEP93042494A_06-APG_ITIS_H53_2_18_3,lead_glue,rectangle,41,68,75,98
WEP93042494A_07-APG_ITIS_H53_2_357_2,lead_glue,rectangle,48,64,75,87
WEP93042494A_09-APG_ITIS_H53_1_126_3,lead_glue,rectangle,43,60,78,95
WEP930445J4A_34-APG_ITIS_H20_2_131_3,lead_glue,rectangle,41,56,78,89
WEP930445J4A_36-APG_ITIS_H44_1_284_1,lead_glue,rectangle,41,74,69,97
WEP930445J4A_37-APG_ITIS_H20_2_120_4,lead_glue,rectangle,33,59,71,85
WEP930445J4A_37-APG_ITIS_H20_2_79_2,lead_glue,rectangle,187,73,211,99
WEP930445J4A_38-APG_ITIS_H45_2_114_3,lead_glue,rectangle,31,38,67,90
WEP93106914A_04-APG_ITIS_H115_1_354_4,lead_glue,rectangle,51,32,80,70
WEP93106914A_05-APG_ITIS_H115_2_217_4,lead_glue,rectangle,42,59,76,92
WEP93106914A_07-APG_ITIS_H115_2_105_1,lead_glue,rectangle,179,51,205,76
WEP93106914A_09-APG_ITIS_H115_1_371_2,lead_glue,rectangle,201,50,231,74
WEP93106914A_09-APG_ITIS_H115_2_181_4,lead_glue,rectangle,185,45,213,70
WEP93106914A_09-APG_ITIS_H115_2_35_2,lead_glue,rectangle,53,48,81,74
WEP93106914A_09-APG_ITIS_H115_2_41_2,lead_glue,rectangle,183,64,207,87
WEP93106914A_10-APG_ITIS_H115_2_111_2,lead_glue,rectangle,40,51,73,78
WEP93106914A_10-APG_ITIS_H115_2_121_1,lead_glue,rectangle,193,45,225,70
WEP93106914A_12-APG_ITIS_H115_1_49_2,lead_glue,rectangle,36,18,65,53
WEP93106914A_13-APG_ITIS_H115_2_28_3,lead_glue,rectangle,112,174,134,200
WEP93116353A_16-APG_ITIS_H111_2_242_1,lead_glue,rectangle,116,181,153,220
WEP93119154A_01-APG_ITIS_H112_2_147_1,lead_glue,rectangle,36,57,67,82
WEP93119154A_01-APG_ITIS_H112_2_300_1,lead_glue,rectangle,39,67,73,97
WEP93119154A_01-APG_ITIS_H112_2_307_1,lead_glue,rectangle,51,55,80,82
WEP93123511A_01-APG_ITIS_H44_2_150_2,lead_glue,rectangle,178,71,210,101
WEP93123511A_02-APG_ITIS_H20_1_4_1,lead_glue,rectangle,204,38,236,85
WEP93123511A_02-APG_ITIS_H20_2_166_2,lead_glue,rectangle,208,65,245,96
WEP93123511A_05-APG_ITIS_H20_2_233_1,lead_glue,rectangle,104,172,145,226
WEP93123511A_07-APG_ITIS_H20_1_269_1,lead_glue,rectangle,104,179,151,232
WEP93123511A_08-APG_ITIS_H20_2_355_3,lead_glue,rectangle,97,178,142,234
WEP93123511A_15-APG_ITIS_H20_2_299_2,lead_glue,rectangle,37,58,68,87
WEP93123511A_15-APG_ITIS_H20_2_336_2,lead_glue,rectangle,184,72,208,89
WEP93123711A_03-APG_ITIS_H44_1_180_4,lead_glue,rectangle,183,64,211,91
WEP93123711A_05-APG_ITIS_H44_1_38_2,lead_glue,rectangle,52,57,82,80
WEP93123711A_05-APG_ITIS_H44_2_57_1,lead_glue,rectangle,51,48,85,79
WEP93123711A_07-APG_ITIS_H44_2_237_4,lead_glue,rectangle,171,68,191,91
WEP93123711A_08-APG_ITIS_H44_2_12_3,lead_glue,rectangle,112,183,149,215
WEP93123711A_08-APG_ITIS_H44_2_174_4,lead_glue,rectangle,180,69,205,96
WEP93123711A_08-APG_ITIS_H44_2_25_4,lead_glue,rectangle,34,58,60,75
WEP93123711A_08-APG_ITIS_H44_2_75_4,lead_glue,rectangle,104,177,139,224
WEP93123711A_09-APG_ITIS_H44_1_311_2,lead_glue,rectangle,187,58,214,83
WEP93123711A_10-APG_ITIS_H44_2_160_4,lead_glue,rectangle,170,71,200,93
WEP93123711A_10-APG_ITIS_H44_2_205_2,lead_glue,rectangle,171,51,207,84
WEP93123711A_10-APG_ITIS_H44_2_89_1,lead_glue,rectangle,183,61,217,95
WEP93123711A_14-APG_ITIS_H44_2_242_3,lead_glue,rectangle,29,66,54,91
WEP93123711A_14-APG_ITIS_H44_2_33_4,lead_glue,rectangle,181,77,211,102
WEP93123912A_02-APG_ITIS_H09_1_121_2,lead_glue,rectangle,180,37,200,62
WEP93123912A_02-APG_ITIS_H09_1_244_3,lead_glue,rectangle,54,42,73,66
WEP93124011A_01-APG_ITIS_H44_2_120_4,lead_glue,rectangle,168,53,197,73
WEP93124011A_03-APG_ITIS_H45_1_227_1,lead_glue,rectangle,181,54,207,78
WEP93124011A_03-APG_ITIS_H45_1_271_4,lead_glue,rectangle,177,54,207,86
WEP93124011A_06-APG_ITIS_H44_1_18_3,lead_glue,rectangle,37,22,70,59
WEP93124011A_06-APG_ITIS_H44_2_175_3,lead_glue,rectangle,171,47,204,74
WEP93124011A_06-APG_ITIS_H44_2_205_4,lead_glue,rectangle,176,65,206,95
WEP93136094A_15-APG_ITIS_H111_1_194_4,lead_glue,rectangle,60,54,93,84
WEP93136094A_15-APG_ITIS_H111_2_349_3,lead_glue,rectangle,40,68,89,104
WEP93136094A_17-APG_ITIS_H111_1_16_4,lead_glue,rectangle,33,34,77,91
WEP93136094A_17-APG_ITIS_H111_1_47_4,lead_glue,rectangle,38,72,73,106
WEP93136094A_23-APG_ITIS_H112_2_107_1,lead_glue,rectangle,208,62,243,90
WEP93136094A_27-APG_ITIS_H111_1_8_2,lead_glue,rectangle,38,32,74,80
WEP93136094A_28-APG_ITIS_H111_1_354_4,lead_glue,rectangle,52,43,90,76
WEP93136094A_28-APG_ITIS_H111_2_138_3,lead_glue,rectangle,50,35,88,74
WEP93136094A_30-APG_ITIS_H53_2_9_1,lead_glue,rectangle,175,76,209,105
WEP93136094A_32-APG_ITIS_H53_1_131_4,lead_glue,rectangle,198,73,232,110
WEP93136094A_32-APG_ITIS_H53_2_96_3,lead_glue,rectangle,170,41,207,95
WEP93136094A_36-APG_ITIS_H53_1_202_3,lead_glue,rectangle,199,62,230,98
WEP93136094A_36-APG_ITIS_H53_2_141_4,lead_glue,rectangle,176,65,206,91
WEP93136094A_39-APG_ITIS_H111_2_200_2,lead_glue,rectangle,46,28,86,56
WEP93136094A_40-APG_ITIS_H53_2_213_4,lead_glue,rectangle,180,61,214,94
WEP93136094A_41-APG_ITIS_H53_1_372_2,lead_glue,rectangle,207,68,240,102
WEP93136094A_45-APG_ITIS_H52_2_181_3,lead_glue,rectangle,177,40,207,60
WEP93136094A_46-APG_ITIS_H53_1_157_3,lead_glue,rectangle,178,75,207,103
WEP93136094A_48-APG_ITIS_H111_2_289_2,lead_glue,rectangle,211,72,237,102
WEP93136094A_53-APG_ITIS_H53_1_55_3,lead_glue,rectangle,211,56,239,87
WEP93136710A_01-APG_ITIS_H166_2_358_3,lead_glue,rectangle,112,162,146,198
WEP93137153A_06-APG_ITIS_H51_2_10_2,lead_glue,rectangle,38,27,76,77
WEP93143414A_01-APG_ITIS_H73_1_118_3,lead_glue,rectangle,44,69,76,100
WEP93143414A_03-APG_ITIS_H57_2_347_3,lead_glue,rectangle,59,67,81,88
WEP93205914A_02-APG_ITIS_H53_2_49_1,lead_glue,rectangle,40,59,61,89
WEP93205914A_03-APG_ITIS_H53_1_193_3,lead_glue,rectangle,35,43,74,95
WEP93205914A_03-APG_ITIS_H53_1_451_3,lead_glue,rectangle,44,68,79,103
WEP93205914A_03-APG_ITIS_H53_1_471_3,lead_glue,rectangle,33,62,72,95
WEP93205914A_03-APG_ITIS_H53_2_1115_1,lead_glue,rectangle,171,64,204,96
WEP93205914A_04-APG_ITIS_H53_2_522_4,lead_glue,rectangle,178,54,210,89
WEP93207413A_08-APG_ITIS_H49_1_131_2,lead_glue,rectangle,165,68,197,100
WEP93208593A_36-APG_ITIS_H52_1_237_1,lead_glue,rectangle,178,59,214,96
WEP93208593A_41-APG_ITIS_H53_1_174_2,lead_glue,rectangle,181,52,214,90
WEP93215032A_06-APG_ITIS_H13_2_327_2,lead_glue,rectangle,44,39,79,90
WEP932307A3A_31-APG_ITIS_H112_2_329_1,lead_glue,rectangle,41,32,83,82
WEP933017D4A_01-APG_ITIS_H52_2_226_3,lead_glue,rectangle,33,50,77,107
WEP933023H4A_23-APG_ITIS_H54_2_24_3,lead_glue,rectangle,37,56,78,95
WEP93303651A_49-APG_ITIS_H43_2_309_3,lead_glue,rectangle,172,55,210,114
WEP93305753A_10-APG_ITIS_H53_1_9_4,lead_glue,rectangle,97,88,231,238
WEP933196D2A_03-APG_ITIS_H53_2_396_4,lead_glue,rectangle,39,42,77,100
WEP933196D4A_01-APG_ITIS_H53_1_169_1,lead_glue,rectangle,41,62,73,93
WEP933196D4A_02-APG_ITIS_H53_1_153_2,lead_glue,rectangle,180,37,218,89
WEP933196D4A_02-APG_ITIS_H53_1_952_1,lead_glue,rectangle,36,57,76,90
WEP933196D4A_03-APG_ITIS_H53_2_217_2,lead_glue,rectangle,182,56,213,87
WEP933220H2A_49-APG_ITIS_H52_2_120_1,lead_glue,rectangle,32,44,68,85
WEP93326052A_51-APG_ITIS_H112_2_102_2,lead_glue,rectangle,113,181,148,230
WEP933263D4A_21-APG_ITIS_H112_2_372_4,lead_glue,rectangle,37,74,77,103
WEP933331H3A_01-APG_ITIS_H53_1_52_4,lead_glue,rectangle,178,63,212,96
WEP93337713A_21-APG_ITIS_H52_1_308_1,lead_glue,rectangle,204,40,230,96
WEP93341354A_08-APG_ITIS_H50_1_117_1,lead_glue,rectangle,35,44,79,84
WEP93341354A_08-APG_ITIS_H50_1_77_1,lead_glue,rectangle,35,40,81,84
WEP93341354A_10-APG_ITIS_H50_2_172_1,lead_glue,rectangle,33,52,77,88
WEP93341354A_13-APG_ITIS_H50_1_158_1,lead_glue,rectangle,33,50,82,88
WEP93341354A_13-APG_ITIS_H50_1_8_1,lead_glue,rectangle,178,61,207,93
WEP93341355A_04-APG_ITIS_H13_2_155_3,lead_glue,rectangle,42,60,66,88
WEP93400651A_11-APG_ITIS_H54_1_519_4,lead_glue,rectangle,180,77,212,107
WEP934031D4A_43-APG_ITIS_H52_1_116_1,lead_glue,rectangle,48,69,72,97
WEP934031D4A_43-APG_ITIS_H52_1_165_4,lead_glue,rectangle,41,68,66,96
WEP934031D4A_44-APG_ITIS_H54_1_163_1,lead_glue,rectangle,42,71,72,100
WEP934031D4A_45-APG_ITIS_H53_2_153_1,lead_glue,rectangle,40,67,73,97
WEP934031D4A_46-APG_ITIS_H54_1_193_4,lead_glue,rectangle,36,72,76,104
WEP934031D4A_46-APG_ITIS_H54_2_105_1,lead_glue,rectangle,43,53,85,96
WEP934031D4A_50-APG_ITIS_H53_1_195_3,lead_glue,rectangle,41,68,64,102
WEP934031D4A_50-APG_ITIS_H53_1_235_4,lead_glue,rectangle,41,62,66,94
WEP934031D4A_51-APG_ITIS_H54_1_51_1,lead_glue,rectangle,45,64,75,93
WEP934031D4A_51-APG_ITIS_H54_2_344_4,lead_glue,rectangle,32,70,57,100
WEP934031D4A_52-APG_ITIS_H53_1_7_4,lead_glue,rectangle,35,66,66,98
WEP934031D4A_53-APG_ITIS_H53_2_73_1,lead_glue,rectangle,35,64,66,96
WEP934031D4A_54-APG_ITIS_H53_1_118_4,lead_glue,rectangle,180,57,213,81
WEP934031D4A_54-APG_ITIS_H53_2_176_1,lead_glue,rectangle,50,60,72,91
WEP934031D4A_57-APG_ITIS_H54_1_155_2,lead_glue,rectangle,178,64,202,91
WEP934031D4A_57-APG_ITIS_H54_1_222_1,lead_glue,rectangle,49,62,79,94
WEP934031D6A_07-APG_ITIS_H52_2_9_4,lead_glue,rectangle,168,69,207,103
WEP93412253A_36-APG_ITIS_H52_1_104_2,lead_glue,rectangle,171,56,203,90
WEP93412253A_37-APG_ITIS_H52_1_359_1,lead_glue,rectangle,118,173,147,197
WEP93420512A_33-APG_ITIS_H13_2_245_1,lead_glue,rectangle,128,201,146,231
WEP934255D4A_17-APG_ITIS_H112_2_31_3,lead_glue,rectangle,189,61,213,88
WEP934255D4A_21-APG_ITIS_H112_1_104_4,lead_glue,rectangle,180,54,209,81
WEP93425994A_47-APG_ITIS_H56_1_8_1,lead_glue,rectangle,42,47,77,85
WEP93428411A_52-APG_ITIS_H54_1_83_4,lead_glue,rectangle,110,161,152,215
WEP93428944A_30-APG_ITIS_H52_2_240_2,lead_glue,rectangle,179,46,220,78
WEP93430353A_07-APG_ITIS_H53_1_984_1,lead_glue,rectangle,114,170,142,201
WEP93430353A_07-APG_ITIS_H53_2_1165_1,lead_glue,rectangle,173,79,210,105
WEP93430353A_07-APG_ITIS_H53_2_830_1,lead_glue,rectangle,178,52,216,85
WEP93444113A_01-APG_ITIS_H53_2_113_4,lead_glue,rectangle,173,69,199,95
WEP93502712A_11-APG_ITIS_H53_1_28_4,lead_glue,rectangle,33,27,65,63
WEP93502712A_11-APG_ITIS_H53_1_374_3,lead_glue,rectangle,183,62,217,88
WEP93502714A_08-APG_ITIS_H53_1_116_2,lead_glue,rectangle,63,78,87,104
WEP93502714A_10-APG_ITIS_H53_1_298_1,lead_glue,rectangle,36,66,66,91
WEP93502714A_10-APG_ITIS_H53_1_400_2,lead_glue,rectangle,31,80,63,100
WEP93502714A_10-APG_ITIS_H53_1_835_4,lead_glue,rectangle,37,64,65,88
WEP93502714A_10-APG_ITIS_H53_2_209_2,lead_glue,rectangle,30,76,61,106
WEP93502714A_10-APG_ITIS_H53_2_249_2,lead_glue,rectangle,34,66,70,94
WEP93502714A_11-APG_ITIS_H53_1_172_4,lead_glue,rectangle,42,68,72,93
WEP93502715A_01-APG_ITIS_H52_1_10_4,lead_glue,rectangle,175,59,204,88
WEP93502715A_01-APG_ITIS_H52_1_367_1,lead_glue,rectangle,24,62,51,89
WEP93502715A_01-APG_ITIS_H52_2_771_4,lead_glue,rectangle,48,74,79,100
WEP93502715A_02-APG_ITIS_H53_1_1102_1,lead_glue,rectangle,122,179,140,195
WEP93502715A_02-APG_ITIS_H53_1_358_2,lead_glue,rectangle,32,85,52,108
WEP93502715A_02-APG_ITIS_H53_1_713_4,lead_glue,rectangle,36,76,60,103
WEP93502715A_02-APG_ITIS_H53_2_1227_4,lead_glue,rectangle,33,74,65,102
WEP93502715A_02-APG_ITIS_H53_2_916_4,lead_glue,rectangle,27,81,56,111
WEP93504111A_41-APG_ITIS_H75_2_314_4,lead_glue,rectangle,137,175,167,207
WEP93509753A_01-APG_ITIS_H52_1_42_1,lead_glue,rectangle,188,82,210,105
WEP93509753A_11-APG_ITIS_H54_1_110_1,lead_glue,rectangle,205,60,237,87
WEP93509754A_01-APG_ITIS_H54_2_109_1,lead_glue,rectangle,189,38,221,75
WEP93509754A_11-APG_ITIS_H54_2_245_1,lead_glue,rectangle,34,53,62,92
WEP93509754A_12-APG_ITIS_H53_1_355_2,lead_glue,rectangle,45,78,73,106
WEP93509754A_12-APG_ITIS_H53_2_176_3,lead_glue,rectangle,40,64,72,100
WEP93509754A_13-APG_ITIS_H54_1_300_4,lead_glue,rectangle,43,49,82,79
WEP93509754A_14-APG_ITIS_H53_1_189_3,lead_glue,rectangle,31,74,58,95
WEP93509754A_15-APG_ITIS_H53_1_217_3,lead_glue,rectangle,200,74,223,93
WEP93509754A_15-APG_ITIS_H53_2_345_3,lead_glue,rectangle,36,69,63,99
WEP93518593A_16-APG_ITIS_H54_1_109_3,lead_glue,rectangle,180,59,196,79
WEP93518593A_16-APG_ITIS_H54_1_146_1,lead_glue,rectangle,174,59,197,83
WEP93518593A_16-APG_ITIS_H54_2_198_2,lead_glue,rectangle,191,78,211,103
WEP93518593A_16-APG_ITIS_H54_2_256_1,lead_glue,rectangle,184,62,214,92
WEP93518593A_17-APG_ITIS_H53_1_135_3,lead_glue,rectangle,180,61,205,85
WEP93518593A_17-APG_ITIS_H53_1_261_3,lead_glue,rectangle,189,72,208,107
WEP93518593A_18-APG_ITIS_H54_1_296_1,lead_glue,rectangle,188,60,209,87
WEP93518593A_20-APG_ITIS_H54_2_303_1,lead_glue,rectangle,178,62,194,93
WEP93518593A_21-APG_ITIS_H54_1_80_1,lead_glue,rectangle,178,49,213,82
WEP93518593A_22-APG_ITIS_H54_2_66_2,lead_glue,rectangle,174,42,212,84
WEP93518593A_24-APG_ITIS_H54_1_57_1,lead_glue,rectangle,172,55,209,85
WEP93518593A_24-APG_ITIS_H54_2_99_1,lead_glue,rectangle,182,73,210,96
WEP93518593A_25-APG_ITIS_H54_2_375_1,lead_glue,rectangle,183,81,217,112
WEP93518593A_26-APG_ITIS_H54_1_259_2,lead_glue,rectangle,194,66,218,88
WEP93518593A_26-APG_ITIS_H54_1_342_1,lead_glue,rectangle,187,66,213,96
WEP93518593A_26-APG_ITIS_H54_2_102_1,lead_glue,rectangle,176,69,213,98
WEP93518593A_26-APG_ITIS_H54_2_62_1,lead_glue,rectangle,37,73,67,98
WEP93518593A_27-APG_ITIS_H54_2_250_1,lead_glue,rectangle,180,61,217,90
WEP93518593A_53-APG_ITIS_H54_1_139_1,lead_glue,rectangle,169,52,200,85
WEP935188J4A_01-APG_ITIS_H54_2_147_4,lead_glue,rectangle,38,70,73,100
